review,rating,category
Aldığım her üründen çok memnunum sipariş süre paketleme sadece kuponlar az bu kadar çok sipariş ver insan daha çok indirimlerden ucuz ürünlerden yararlanmak istior,4,user experience
Kargo teslimatları geç olması dışında bi problem yok,4,user experience
"Zaman zaman güzel indirimler yapılıyor, takip edilirse çok uygun fiyata alışveriş mümkün ��",4,user experience
Trendyol uygulamasından memnunum.Indirimli ürünleri takip etmek kolay.Istedigin markayı bulmak kolay.Ürün değişimlerinde ve para iadesinde olumsuzluk yaşamadım. Pandemi sürecinde çok yerinde bir uygulama.Teşekkürler ����.,4,user experience
"UZUN YILLARDIR ALIŞVERİŞ YAPTIĞIM BİR SİTE. İADE KOLAYLIĞI, ÜRÜN ÇEŞİTLİLİĞİ VE KAMPANYALAR CEZBEDİYOR.",4,user experience
"Ürünler, ilan edilenlerle bire bir aynı. Sürati bir şekilde teslim ediliyor.",4,user experience
Aradığım herşeyi var ayakkabı aldık süper geldi çok beğendim birde çok hızlı teslimat yapıldı acil bı şey lazım olursa kessinlikle burdan sparis verin derim,4,user experience
Aldığım her üründen memnun kaldım teşekkür ler.,4,user experience
Her yerde reklamı var diye 1 yıldız kırdım. Mükemmel bir alışveriş uygulaması. Müşteriye en çok değer veren şirketlerden biri bence. Şaka gibi ama iade edeceğim ürünü kargoladım gönderdim iadem onaylandı param bana ulaştı ve bu 24 saatten daha kısa bir sürede oldu. Artık en favori 2.alışveriş sitem trendyol.,4,user experience
Siparişlerim çok uzun süre sonra geliyo yoksa çok güzel uygulama,4,user experience
Teslimat hizli,4,user experience
Istedigim urunleri cok rahat buluyorum,4,user experience
kampanyayı son anda değiştirmek size hiç yakışmadı birdaha alışveriş yapmayı düşünmüyorum hatanızı telafi edin lütfen,4,user experience
Aradığım her şeyi bulabiliyorum ve çok sık indirim oluyor teşekkürler.,4,user experience
O kadar çok ürün aldımki sayısını ben bile unuttum hiçbir sorun ve sıkıntı yaşamadım ürün olsun kargolama olsun hızlı teslimat olsun tebrikler trendyol... ������Ama şu an bi sorunum var ve burada görünmesini istemediğim için arayarak iletişim kurmaya çalıştım ama ısrarla buraya yönlendirdiler az önce teslim aldığım ürünümde patlaklar ve leke var lütfen ilgilenebilir misiniz.,4,user experience
İlk yüklediğim zaman pek içime sinmemişti fakat ilk alışverişten sonra o güven ve memnuniyeti görünce ilgi duydum ve sürekli alışveriş yapıyorum herkese tavsiye ederim hiç pişman olmazsınız ���� #teşekkürlertrendyol,4,user experience
Aslinda 5 puan veriyorum da ürün orijinalliği ne pek dikkat edilmiyo her mağazaya izin veriyolar satis icin..,4,user experience
Aslında güzel bir uygulama fakat aşırı fazla derecede reklam ve güncelleme geliyor bu durum biraz sıkıcı ikiside acilen azaltılmalı zaten güncelleme de pek fark yok reklam da aşırı fazla onun dışında her ürün ihtiyaç olan her şey var bu çok iyi,4,user experience
Aradığınız herşeyi uygun fiyata ve olumlu olumsuz yorumlarıyla bulabileceğiniz bir uygulama ��,4,user experience
Aradığın herşey gerçekten var ama kupon az hediye veriosunuz,4,user experience
"Sorunsuz,",4,user experience
Bugüne kadar aldığım tüm ürünler sağlam ve zamanında geldi,4,user experience
Geri iadesi işleminde ücret cüzdanda bekletilmesi iyi bir fikir değil çünkü iade ettiğim ürünün ben kart ödemesinde o rakamı ödemEk durumunda kalıyorum.,4,user experience
"Eskiden çok daha iyiydi.Ürünleri kendi deposundan tedarik ediyor herhangi bir sorun olduğunda hemen telafi ediliyor hatta hediye çeki veriliyordu.Ayrıca elite müşteri olmak da daha kolaydı ücretsiz kargo imkanı sunuyordu.Şimdi elit müşteri olmak zor.Birçok tedarikçi var, hatta bazılarının iletişim adresleri bile yok bir sorun yaşadığınızda anlıyorsunuz.Yorumlarda ve sorularda olumsuz olanlara izin verilmiyor.Tedarikçiler iade konusunda zorlayabiliyor.Yine de yıllardır alışveriş yaparım memnunum.",4,user experience
Ürün çeşitliliği açısından iyi bir uygulama. Çokça kullandım ancak bazı ürünler hasarlı gelebiliyor maalesef. Müşteri temsilcileri her sorunu çözmede yardımcı ama,4,user experience
"Teşekkürler, ihtiyaçlarımızın çoğunu bulabiliyoruz. Filtreleme ve ürün görünümleri anlatımları genelde özenli iyi. Sade ve anlaşılır kolay bulunuyor aranan ürün. Beğenerek alışveriş için kullanıyoruz. Teşekkürler, herkese sağlık sıhhatli günler, alışverişler.",4,user experience
Gelen ürünlerde sorun olması halinde sorunsuz iyade müşteri memnuniyeti esas alınmış teşekkürler.,4,user experience
"İlk başlarda ürünler pahalıydı, şimdi ise çoğu zaman vazgeçilmez oldu benim için.",4,user experience
Arada sirada tam olarak istedigimiz urun yerine benzerleri geldigi oluyor ama. Genel anlamda gayet guzel bir site tavsiye ederim.,4,user experience
İstediğim tişört yok (Fnf Tricky Fişört),4,user experience
Ne ararsan var hergun bakıyorum,4,user experience
Uygulama güzel Aldığım ürün eksik geldi fakat satıcıdan kaynaklı ama zaten trendyol üzerinden ilettim eksik ürün geldi . Kargo 2 gün içinde geldi İndirimler çok iyi Tavsiye ediyorum,4,user experience
İade süreci çok kolay ��,4,user experience
Yaptigim alışverişlerde bir sorunla karsilasmadim fiyat olarak en uygun fiyatlari buldugumu soyleyebilirm teslimatlarda genelde hizli...,4,user experience
Güzel bir uygulama istedigin ürünü bulabiliyorsun ve güvenli alışveriş imkanı sağlıyor teşekkürler trendyol.,4,user experience
Ayakkabı alırken kalıp sıkıntısı yaşanıyor. Beğenilen ürün ayağımı vuruyor.,4,user experience
Trendyol uygulamasına teşekkür ediyorum kargo teslimat özeni harika. Herşeyiyle süper bir alışveriş sitesi☺️☺️����,4,user experience
Geciken ürünler dışında her şey mükemmel,4,user experience
Çok hızlı teslimat teşekkür ediyorum,4,user experience
Güzel bir e ticaret lakin satın aldığınız ürün ile ilgili sorun yaşadığınızda satıcı ile irtibat kurmanız çok zor Trendyol müşteri hizmetleri çağrı merkezi uğraş veriyor direk iade ve tutanak tutturunuz diyor oysa ki ben sorunumu satıcı ile irtibat a geçerek çözdüm,4,user experience
Güvenli alışverişin adresi Trendyol )),4,user experience
Aplikasyon güzel çeşitlilik güzel herşeyi bulabiliyorsun fakat birçok ürün kırık eksik bozuk gelebiliyor ��,4,user experience
Ürün çok çabuk geldi teşekkür ederim,4,user experience
Çok gereksiz bildirim yapıyorsun Trendyol. Seni her an silebilirim.,4,user experience
"	Genel olarak memnunum ancak almış olduğum bir kazakda yırtık geldi iade ettim ancak ne değişim nede ücret iadesi yapılmadı onun dışında siteden çeşitlilik den memnunum",4,user experience
"	Kargo sürecinde kargo firması MNG belirttiğimiz adrese getirmiyor bunun icin 4 yıldız Ama diyer hersey güzel trendyol da Xvjvtgbhjdjenejdidbson Hsbsjsjrndidj Gjejdkdndkdjnrjd Hdjdjdkdnd Gejdodjfnfjn Hdjdjdkdnd Hsjdjdj",4,user experience
"	Bir çok ürün alsam bile kargo ücreti çıkıyor ya vazgeçiyorum almaktan.Sanirim kendi kargo şirketi olduğu için Trendyol express yanılmıyorsam...��",4,user experience
"	Sipariş ettiğim üründe bir sorun yaşamadım tavsiye ederim",4,user experience
"	Gayet güzel bir uygulama ama bazen geç geliyor ama ilk başta aldığım bir tulum göründüğü gibi değildir ama o yüzden 4 yıldız",4,user experience
"	Hergun alışveriş yapıyorum çok şükür hiç aksilik çıkmadı.guvenimi boşa çıkamadığınız için teşekkür ederim",4,user experience
"	İstediğim ürünler kusursuz ve hızlı şekilde elime geçiyor",4,user experience
"	Bol ürün çeşitliliği ile hızlı ve kolay alışveriş",4,user experience
"	İade iptal işlemleri dışında basit arayüzü kullanımı kolaylaştırıyor. Ürün çeşitliliği de artıları arasında",4,user experience
Aradığım her şeyi hızlıca bulabiliyorum 5 yıldızı hakedyo,5,ratings
Yemek siparisinde anlik takip hamlesiyle eskiden beri yildizlasmis olan rakiplerini tokatlayan uygulamadir.Yenilikci her uygulama takdiri hak eder.,5,ratings
Güvenli bir site. İadeler çok kolay. Alışveriş keyf verici.,5,ratings
Son derece verimli kolay .. ��������������������,5,ratings
Hızlı güvenilir tek kelimeyle harka bir alışveriş siitesi,5,ratings
"Çok güzel bir uygulama gayet kullanışlı herkesin kullanabileceği bir uygulamadır,herkese tavsiye ediyorum..��",5,ratings
Güvenilir kesinlikle tavsiye ediyorum hem uygun hem hızlı alışverişin tek adresi��,5,ratings
Çok kolay kullanışlı ve pratik,5,ratings
Uygulama çok iyi yalan yok ve satıcıya sor kısmı iyiki var bayıldım bu uygulama üzerinden istediğiniz ne varsa alabilirsiniz ����,5,ratings
Aradığım her şeyi hızlıca bulabiliyorum 5 yıldızı hakedyo,5,ratings
On numara beş yıldız bir uygulama,5,ratings
The Best aplication,5,ratings
Çok iyi,5,ratings
Çok güzel uygulama,5,ratings
Mükemmel bir uygulama çok beğendim harika,5,ratings
Efsane güzel uygulama alışveriş kolaylığı için çok teşekkür ederim,5,ratings
Güzel Bi Program,5,ratings
⭐��,5,ratings
��������������������������������������,5,ratings
Çok güzel geldi,5,ratings
��✍️,5,ratings
Süper süper süper,5,ratings
"Her yönü ile her zaman 10 numarasın Trendyol! 10 numara, 5����������...",5,ratings
Hızlı güvenilir tek kelimeyle harka bir alışveriş siitesi,5,ratings
Harika bir uygulama,5,ratings
Supper,5,ratings
"Cok memnunum, cok daha iyi hizmet vermeye devam etmenizi diliyorum..",5,ratings
cok memnunum,5,ratings
Teşekkürler,5,ratings
"Çok güzel bir uygulama gayet kullanışlı herkesin kullanabileceği bir uygulamadır,herkese tavsiye ediyorum..��",5,ratings
"Ufak tefek denetimsizlikler olduğunu düşünmeme rağmen TRENDYOL UYGULAMASI HARİKA.TEŞEKKÜRLER TRENDYOL ,Çalışanları ve emeği geçen kargo çalışanları....",5,ratings
Daha iyisi az bulunur çok memnunum.,5,ratings
"Kampanya aylarını iple çeker olduk:) Google play in uygulama puanlaması için trendyol'a 10 yıldız açması lazım :) Trendyol ekspress için ayrıca parantez açmak istiyorum çünkü, kargomu adres değişikliği yapmama rağmen ve daha uzak olmama rağmen aynigun içinde getirmesi inanılmazdı.. emeğinize saglik",5,ratings
Trend yolu beğendim tab8kide,5,ratings
Çok sevdim,5,ratings
Güvenli liman Trendyol,5,ratings
Gayet memnunum,5,ratings
Kaliteli hizmet,5,ratings
Mükemmel bi site.. iyi ki varsın Trendyol ☺️��,5,ratings
Çok güzel bir alışveriş adresi teşekkür ederim,5,ratings
Yapmış olduğum alış verişlerde hiç sorun yaşamadım güzel güvenilir bir uygulama teşekkür ederim trendyol����,5,ratings
En iyi alışveriş sitesi,5,ratings
Çok severken kulanıyorum tavsiye ederim,5,ratings
Güzel ve kullanımı rahat,5,ratings
������güvenilir alis veriş merkezi,5,ratings
Muhteşem bir alışveriş sitesi herşeyimi burdan alıyorum sorunsuz teslimat var,5,ratings
Guvenli alışveriş icin çok güzel bir uygulama ��,5,ratings
Çok iyi ucuz,5,ratings
Gayet memnunum. Diyecek olumsuz bir şey yok.,5,ratings
İşlevli teşekkürler,5,ratings
"Gerçekten ne ararsan var, inanılmaz pratik . Bu süreçte en büyük kurtaricim oldun Trendyol. İyiki varsın",5,ratings
Adamlar bu işi yapıyor aga,5,ratings
çok iyi bir uygulama ve aldığım ürünlerimi en kısa zamanda elime teslim alıyorum. Çok teşekkür ederim.,5,ratings
���� Uygulama dehşet,5,ratings
Güzel ve kullanışlı,5,ratings
Her çeşit ürün ve tarza uygun şu ana kadar hiç sorun yaşamadım güzel uygulama,5,ratings
mükemmel,5,ratings
İyi,5,ratings
Harika,5,ratings
Harika,5,ratings
Süper,5,ratings
��,5,ratings
Çok güzel,5,ratings
Çok güzel,5,ratings
��������,5,ratings
��������,5,ratings
Bugün ciddi bir sorun var İnternet bağlantınızı kontrol edin uyarısı veriyor asla uygulama açılmıyor. İndirimlerden yararlanıp birsuru şey alacaktım ama giremiyorum ki,5,bug report
Sevdiğim guzel esaylari indirm kupnu ile alak istiyorum ama alamıyorum ve surekli beni para mi iyade etmek istesem iyade etmiyor,5,bug report
Trendyoldan cokkk memnunum.eger ulasimida biraz daha hizli yaparlarsa dahada guzel olacak.alisveris sitelerinin en buyuk sorunu kargo.gecenlerde baharat takimi aldim.satici cok guzel bir sekilde sarmis kutuyu .fakat kargocular resmen yerden yere vurmus kutuyu.cok severek aldigim halde mecbur iade etttim.iadem 2 günde hemen hesabima gecti..saticilara yazik.bu kargo isine bir çözum bulunmali bence.,5,feature request
Kartı olanlar kullansın kesinlilikle öbür türde sipariş veremiyorsunuz,5,feature request
Kargo ücretleri için biraz daha şıklar yaparlarsa gerçekten çok güzel bi uygulama... İnternetten ilk alışverişimi bu uygulamadan yapmıştım. Ve hâlâ yapamaya devam ediyorum��,5,feature request
kargo ucretinde esnetilme yapilmali 50 tl uzerine bedava gibisinden 160 tl ye kuyafet aldim ustelik birde kargi aliosunuz lutfen dikkat edelim,5,feature request
Kesinlikle çok memnun olduğum tavsiye edebileceğim bi site.sparişlerimde sorunlar yaşamadan gönül rahatlığıyla alışveriş yapıyorum.bazen küçük hediyeler geliyor.teşekkürler trendyol,5,user experience
Ürün kısa zamanda geldi ve kurulumu çok basit. Eşimle balkonda kahve keyfi yapıyoruz. Teşekkür ederiz,5,user experience
İade işlemi anında yapıldı. Uygulamayı kullanmak çok kolay.Ürün çeşidi çok fazla. Pandemi günlerinde çok işime yaradı.,5,user experience
Efsane güzel uygulama alışveriş kolaylığı için çok teşekkür ederim,5,user experience
Sipariş teslimini çok hızlı bir şekilde yaptılar çok memnun kaldım,5,user experience
Çok iyi bu zamana kadar bi sıkıntı yaşamadım bundan sonrada yaşamam inşallah,5,user experience
Muhteşem bir alışveriş sitesi herşeyimi burdan alıyorum sorunsuz teslimat var,5,user experience
Yıllardır kullandığım uygulama sorunsuz guzel dedikten kısa bir süre sonra hayal kırıklığına uğratan uygulama. İletişime geçtiğinde kesinlikle sorun çözülmüyor mağza kafasına göre iade yapıyor trendyolun haberi yok. Müşteri hizmetlerini arıyorum bana paranizi iade etmiş biz napalim diyor. Ben para mı istiyorum sizden satın aldığım ürünü istiyorum güven sıfır,5,user experience
Yapmış olduğum alış verişlerde hiç sorun yaşamadım güzel güvenilir bir uygulama teşekkür ederim trendyol����,5,user experience
Aradığım her şey var favorilerime ekledigim ürünlerimin indirime düştüğü zaman haber vermesi çok iyy filtre özelliği olması çok iyy gereksiz şeylerle gözün yorulmuyor güvenirler ve akıcı bir uygulama,5,user experience
Aldığım ürünlerden memnunum tanıtılanın aynısını aldım. Fakat taksitlerden çok fazla vade farkı alınıyor buda ürün fiyatını olumsuz yönde etkilemektedir,5,user experience
Sürekli olarak alışveriş yaptığım güvendiğim ve sürekli indirim kodları olasi aksiliklerde telafi ücretleri ödeyen çok severek kullandığım alışveriş uygulamasıdır.,5,user experience
Ürünü teslim aldım istediğim gibi üstüme oturdu çok rahat tavsiye ederim,5,user experience
Ayda 1-2 bin kesin harcıyorum hic maduriyet yaşamadim,5,user experience
çok iyi bir uygulama ve aldığım ürünlerimi en kısa zamanda elime teslim alıyorum. Çok teşekkür ederim.,5,user experience
Çok hızlı güvenilir. Sürekli alışveriş yapmayı düşünüyorum.,5,user experience
Ne aldıysam istediğim gibi geldi,5,user experience
Tesekkurler hizli servis temiz sağlam urun,5,user experience
Çok güzel,5,user experience
İstediğim Zaman Aldığım Ürünlerim Kapımda Oluyor Teşekkürler Trendyol,5,user experience
Harika Söylendiği gün teslim ediliyor,5,user experience
Şimdiye kadar aldığım tüm ürünler den hız ve problem çözme konusunda memnun kaldım teşekkür ederim Trendyol çalışanlarına..,5,user experience
"Kampanya aylarını iple çeker olduk:) Google play in uygulama puanlaması için trendyol'a 10 yıldız açması lazım :) Trendyol ekspress için ayrıca parantez açmak istiyorum çünkü, kargomu adres değişikliği yapmama rağmen ve daha uzak olmama rağmen aynigun içinde getirmesi inanılmazdı.. emeğinize saglik",5,user experience
"Güvenilir,en kısa sürede soruna çözüm odaklı.",5,user experience
